id;name;x;y;province
443;Hérault;-925548.690444053;4944223.99529104;Narbonensis
444;Dieburg;-371731.327541462;5598432.18861759;Germania Superior
445;Pola;-64977.8556961311;4993265.74265871;Italia
446;Alzey;-426921.052879931;5590620.22851237;Germania Superior
447;Pojan;486277.025548916;4508335.346596;Macedonia
448;Taranto;180379.849206033;4487434.74841025;Italia
449;Ungersheim;-522880.535167765;5394205.93473969;Germania Superior
450;Sardegna;-525592.304017032;4497349.83557726;Corsica et Sardinia
451;Sleaford;-926819.171047682;6087532.3099268;Britannia
452;Bern;-529766.60434941;5285536.92081335;Germania Superior
453;Gruissan;-958769.253893408;4931007.50466714;Narbonensis
454;Tavira;-2070817.24714282;4516468.85332904;Lusitania
455;Vendeuil-Caply;-846336.475616607;5666434.30497958;Belgica
456;Cahors;-1056327.87708297;5112167.0970465;Aquitania
457;Mannheim;-405461.760701429;5558457.77042638;Germania Superior
458;Bottrighe;-202178.267029988;5024459.08842488;Italia
459;Aveyron;-856549.140970311;5465117.76207949;Lugdunensis
460;Monte Pallano;-47816.6287536935;4674706.50729658;Italia
461;Mercadal;-946669.972522105;4565955.25181845;Tarraconensis
462;Saintes;-1180767.57650641;5298520.28691293;Aquitania
463;Castelldefels;-1097233.25129209;4748102.17724721;Tarraconensis
464;Riegel am Kaiserstuhl;-484535.968909158;5418625.53659097;Germania Superior
465;Schleitheim;-437561.349109811;5364940.95885039;Germania Superior
466;Bliesbrück;-506759.197045804;5532866.79932232;Belgica
467;Auterive;-1146982.93105922;5031979.46190437;Aquitania
468;La Unión;-1481867.78922385;4403768.42015064;Tarraconensis
469;Souk-el-Arba;-2004119.37006333;4189624.25054148;Mauretania Tingitana
470;Rommerskirchen;-500928.527986177;5751822.42307916;Germania Inferior
471;Great Chesters;-984310.798019388;6347408.21656899;Britannia
472;Îles Perduto;-478871.941066877;4646338.52438103;Corsica et Sardinia
473;Esztergom;330854.972621433;5295741.20031304;Pannonia Inferior
474;Sens;-813832.528796562;5492279.63992786;Lugdunensis
475;Perugia;-202334.60523522;4811941.38033045;Italia
476;Mireval;-890981.647948312;4963144.23412323;Narbonensis
477;Ficarolo;-254652.307951243;5022115.56134365;Italia
478;Baralle;-776179.289080391;5717953.66761361;Belgica
479;Hanau;-362561.32691464;5623858.11652286;Germania Superior
480;Sirignano;-208460.369841531;4223545.92432216;Sicilia
481;Aldborough;-951822.032502968;6227503.90010229;Britannia
482;Neuenheim;-392023.899733558;5546936.83085167;Germania Superior
483;Köngen;-355695.5065422;5457953.73936938;Germania Superior
484;Torre Valdaliga;-264990.511009179;4704333.8395399;Italia
485;Frontignan;-896321.846077139;4957429.1232438;Narbonensis
486;Bologna;-268753.629985697;4971218.39802312;Italia
487;Riudoms;-1178223.64807921;4750625.73706123;Tarraconensis
488;Tanger;-1950327.22458393;4285449.15175168;Mauretania Tingitana
489;El Cairo;1529616.24704105;3372595.14729432;Aegyptus
490;San Potito;-120173.573651421;4690033.77251036;Italia
491;Florensac;-921210.35308014;4955167.75173721;Narbonensis
492;Deneuvre;-553753.602254393;5464782.01155484;Belgica
493;Sinai Peninsula;1765655.56572844;3334868.93327242;Arabia
494;Butzbach;-374169.960931298;5659880.3504563;Germania Superior
495;Le Mas-d'Agenais;-1154670.15857508;5132225.83108613;Aquitania
496;Birrens;-1030500.64864933;6374268.34324808;Caledonia
497;Günzburg;-292240.014262625;5422776.99884679;Raetia
498;Saint-Paul-les-Fonts;-812207.553546803;5013582.1455111;Narbonensis
499;Valencia;-1345483.41506471;4593045.69349128;Tarraconensis
500;Neckarrems;-358675.729159672;5479630.42759026;Germania Superior
501;Susa;-596788.852229702;5093341.67933511;Italia
502;Maresme;-1023164.76072667;4774739.17565201;Tarraconensis
503;Vallebuona;-445603.088372175;4991029.57401061;Italia
504;Denia;-1321124.4854771;4512690.98838483;Tarraconensis
505;Niederbronn;-476664.98840126;5508631.96520688;Germania Superior
506;Lilibeo;-256339.105866747;4218495.67337251;Sicilia
507;Basel;-509198.444748056;5355256.04093949;Germania Superior
508;Arezzo;-238210.022668823;4847628.96113765;Italia
509;Alexandrie;940063.854458928;3498029.46342267;Cyrenaica
510;Vilasar de Mar;-1055938.2230583;4765352.85531867;Tarraconensis
511;Calvi;-505475.776928523;4785999.72330268;Corsica et Sardinia
512;Nantes;-1203165.14020655;5481520.38219462;Aquitania
513;Pinet;-917226.701928983;4956906.41216874;Narbonensis
514;Isla de Ibiza;-1202224.87442072;4503909.05925486;Tarraconensis
515;Marissa;1824406.94156572;3580503.83089441;Iudaea
516;Oliva;-1338965.41938561;4526309.14864629;Tarraconensis
517;Héry;-796008.895125717;5453285.63883303;Lugdunensis
518;Veuves;-994545.868953488;5452401.14684383;Lugdunensis
519;Titelberg;-593230.38246345;5598614.42986598;Belgica
520;Holybourne;-1024682.74467896;5900767.64801538;Britannia
521;Savaria;168233.18946393;5240419.42173302;Pannonia Superior
522;Saint-Tropez;-665997.182382823;4891975.60116477;Narbonensis
523;Boscoreale;-51434.4819792012;4535289.96932106;Italia
524;Caesarea Maritima;1810008.36643772;3682470.614756;Iudaea
525;Libourne;-1175287.59485895;5198048.20531156;Aquitania
526;Saint-Mitre-les-Remparts;-793836.219059374;4937135.18303088;Narbonensis
527;Trier;-532611.407177068;5611686.49801511;Belgica
528;Metkovic;227040.459632707;4772283.63165366;Dalmatia
529;Crail;-946881.722867582;6489740.2118907;Caledonia
530;Fiorano Modenese;-309147.118577549;4981811.83748454;Italia
531;Saint-Satur;-869851.851042747;5405136.61759399;Aquitania
532;Aiguillon;-1148263.14368239;5117300.54194114;Aquitania
533;Caerhûn;-1142035.38801882;6189248.68389295;Britannia
534;Guisona;-1140986.98945272;4818029.94684792;Tarraconensis
535;Pozzuolo del Friuli;-104382.305575559;5122383.96680923;Italia
536;Agrigento;-159127.186003847;4156005.256392;Sicilia
537;Gricignano d'Aversa;-69415.756529814;4559014.31521913;Italia
538;Azé;-754407.963286766;5273540.52705414;Lugdunensis
539;Croy;-1043368.48415957;6487283.0150624;Caledonia
540;Maraussan;-946703.925348024;4959113.91712034;Narbonensis
541;Snodland;-925968.711533452;5888726.71703039;Britannia
542;Remagen;-472537.657743537;5693681.70094213;Germania Inferior
543;Entella;-430499.857880509;4973698.35932473;Italia
544;Lagos;-2165550.72382762;4545143.42314275;Lusitania
545;Campania;-54818.8412733999;4546718.29605823;Italia
546;Castiglione de la Pescaia;-328030.309059835;4784812.84828934;Italia
547;Coutances;-1132600.64000278;5680608.31205799;Lugdunensis
548;Newport;-915620.284445499;6175673.74878368;Britannia
549;Chartres;-938743.742607776;5552819.35096939;Lugdunensis
550;Cambrils;-1179854.60652199;4743465.5918318;Tarraconensis
551;Jávea (Alicante);-1317823.85421902;4505538.15117227;Tarraconensis
552;Angers;-633385.004846979;5461814.38552185;Germania Superior
553;Amposta;-1229899.48275298;4712452.29213163;Tarraconensis
554;Iles de Lerins (baie de Cannes);-631842.584338419;4918167.52097596;Narbonensis
555;Palma de Mallorca;-1080365.82210844;4544792.5348095;Tarraconensis
556;Gremecey;-570003.065627609;5508795.97093586;Belgica
557;Hofheim am Taunus;-396472.023601738;5624528.74402415;Germania Superior
558;Castelfranco Emilia;-289465.402296066;4988761.08852515;Italia
559;Holzhausen;-432329.154108855;5645560.06758703;Germania Superior
560;Exning;-900935.128983851;5994217.26706244;Britannia
561;La Puebla de Castro;-1214497.51759594;4878829.00675414;Tarraconensis
562;Zalalövó;163608.016372482;5197733.928444;Pannonia Superior
563;Minorca;-954618.972117151;4568736.00873962;Tarraconensis
564;Aachen;-549177.592646036;5731585.19137432;Germania Inferior
565;Etaples;-867047.267646626;5777458.78074488;Belgica
566;Montedoro;-135793.743828423;4169101.7909807;Sicilia
567;Risan;310693.502321563;4709532.07321793;Dalmatia
568;Atur;-1091571.70384339;5202246.94868394;Aquitania
569;Godmanchester;-933852.412439242;6010121.22050005;Britannia
570;Stettfeld;-399281.374423247;5521578.15726217;Germania Superior
571;Hochtaunuskreis;89092.6203758026;4418444.99441478;Italia
572;Ferrara;-224997.416192852;5001775.7771527;Italia
573;Marseillan;-916860.215121525;4951101.23155278;Narbonensis
574;Calvià;-1093690.83752646;4546663.23759493;Tarraconensis
575;Bouzigues;-904125.883690381;4959056.07170918;Narbonensis
576;Braughing;-935363.60546319;5960911.84748678;Britannia
577;Boughton Monchelsea;-922298.779890746;5875780.42143693;Britannia
578;Brecon;-1162214.80140948;6041608.39592183;Britannia
579;Piercebridge;-954394.002601162;6282581.96864157;Britannia
580;Nabeul;-421011.461894734;4083850.54430519;Africa Proconsularis
581;Montmaurin;-1155250.02698365;4991705.38281305;Aquitania
582;Canet de Mar;-1037956.67216102;4771483.89281624;Tarraconensis
583;Ponteilla;-993079.160316909;4882628.80757518;Narbonensis
584;Herculanum;-62554.1897805035;4537993.03871444;Italia
585;Chesterfield;-983962.241745958;6137892.36808725;Britannia
586;Alcácer do Sal?;-2100733.42795341;4684889.74812506;Lusitania
587;Monasterace;111612.16760692;4265134.73283428;Italia
588;Vorey;-842281.948214384;5147491.84788193;Aquitania
589;Tutbury;-1015803.00893567;6100275.84186947;Britannia
590;Athens;740055.928442988;4207491.26900367;Achaia
591;Massa d'Albe;-129992.334969444;4689040.59447597;Italia
592;Quercy;-1077077.99726909;5093214.95879788;Aquitania
593;Carpentras;-778171.752545485;5003298.25133414;Narbonensis
594;Shropshire, County of;-1092739.56495175;6104360.90503786;Britannia
595;Stanmore;-967348.22613102;5936841.68601066;Britannia
596;Bessay;-1195513.76296763;5397643.8422407;Aquitania
597;Sabadell;-1078670.98765391;4775068.31955958;Tarraconensis
598;Viladecans;-1092193.73174938;4751562.23528018;Tarraconensis
599;Oberflorstadt;-361864.404548476;5645534.02118244;Germania Superior
600;Andance;-771290.044823869;5139021.50843381;Narbonensis
601;Essey-les-Nancy;-585506.175752202;5500568.93815876;Belgica
602;Monopoli;188558.447966991;4539802.26435472;Italia
603;Cébazan;-960608.715558435;4966463.91970854;Narbonensis
604;Thonon-les-Bains;-617078.665554533;5225014.82454386;Narbonensis
605;Sant Pere de Ribes;-1114223.06526048;4750063.16857998;Tarraconensis
606;Stuttgart;-367400.421999512;5471007.97319281;Germania Superior
607;Alba;-527328.992951512;5032105.22415204;Italia
608;Due Maestà;-291596.16030216;5004063.12281926;Italia
609;Île de Brouard;-731536.642949189;5309852.76747629;Lugdunensis
610;Santarém;-2062794.59714777;4788198.18703392;Lusitania
611;Isola del Giglio;-332246.328783445;4738323.70705888;Italia
612;Freisen;-493006.607712464;5580283.01279713;Belgica
613;Castelldefels;-1228093.13796076;4904578.6831332;Tarraconensis
614;Saint-Ulrich;-542610.426431318;5365287.31030252;Germania Superior
615;Vibo Valentia;73601.9963453536;4291194.65619184;Italia
616;Rottenburg;-390496.903576861;5439877.28288671;Germania Superior
617;Harnes;-780423.926131763;5746554.2887799;Belgica
618;Llafranc;-979348.433547504;4794178.15893371;Tarraconensis
619;Cap Béar;-969402.766468373;4864473.06299549;Narbonensis
620;Mèze;-908884.355268475;4957396.8090184;Narbonensis
621;Sierentz;-516151.590048429;5367931.28285493;Germania Superior
622;Pianoro;-270299.10562466;4958256.89290432;Italia
623;Carlino;-106993.387097392;5101831.67736439;Italia
624;Grand Loou;-718637.105399799;4906730.27114009;Narbonensis
625;Habsheim;-517392.794026849;5376424.86373607;Germania Superior
626;Firenze;-277323.909969216;4898997.62491249;Italia
627;Sainte-Bazeille;-1160743.73083057;5148158.24047664;Aquitania
628;Gheriat El-Garbia;-120402.370406554;3261892.10329131;Africa Proconsularis
629;Vendres;-943695.037721992;4946880.61386297;Narbonensis
630;Santa Eulàlia de Ronçana;-1066168.95754618;4785199.18733688;Tarraconensis
631;Manacor;-1032281.52414101;4534352.37171359;Tarraconensis
632;Ile de Jarre;-771202.696568256;4903028.83897529;Narbonensis
633;Cattolica Eraclea;-172877.686132598;4170162.12631671;Sicilia
634;Canoneghe;-210437.065839925;5071378.68302436;Italia
635;Cervera del Maestrat;-1262649.93425838;4689965.45591364;Tarraconensis
636;Aspe;-1411973.16425464;4475703.90064631;Tarraconensis
637;Rivesaltes;-984674.336095553;4897531.36459068;Narbonensis
638;Cap Corse;-445996.121340924;4824673.07806265;Corsica et Sardinia
639;Caballería, Cabo de;-944522.812632574;4577110.13007159;Tarraconensis
640;Ibiza;-1203218.16935174;4493603.68811132;Tarraconensis
641;Vis;107741.82175081;4778965.84199357;Dalmatia
642;Pula;-540365.053431677;4387016.36972094;Corsica et Sardinia
643;Lengnau;-531572.953189574;5316399.85801764;Germania Superior
644;Villanova;-219932.909453284;4939335.92283639;Italia
645;Paggio Gramignano (Lugnano in Teverina);-211576.228475188;4749246.51057642;Italia
646;Beja;-2056425.03756032;4624032.56950703;Lusitania
647;Montpellier;-1193013.97663674;5288735.07617962;Aquitania
648;Marseille;-771171.369764503;4916766.70473842;Narbonensis
649;Ilkley;-985532.625258623;6218770.89360818;Britannia
650;Lorca;-1514466.02952685;4420717.3821389;Tarraconensis
651;Lunel-Viel;-863621.4080033;4976914.29605583;Narbonensis
652;Fiesole;-281785.005471105;4895769.3396436;Italia
653;Toft Newton;-915904.107475054;6129914.66841145;Britannia
654;Rezé;-1204137.4566985;5477596.45174869;Aquitania
655;Bled Takourart (Tocolosida);-1987266.40145891;4103212.23414875;Mauretania Tingitana
656;Presqu'île de Giens;-710617.819508801;4875839.64360112;Narbonensis
657;Pommiers;-782936.254956404;5624092.62114507;Belgica
658;Tourbes;-926805.962745015;4963741.97628313;Narbonensis
659;Mértola;-2052446.38060535;4575590.60595969;Lusitania
660;Fosso Sanguinara;-239542.37915364;4680995.49817692;Italia
661;Saint-Bonnet-du-Gard;-821373.184147411;4997166.36939601;Narbonensis
662;Sala;-2339104.22259297;3920191.39153371;Mauretania Tingitana
663;Montouliers;-967723.915557054;4960210.70161766;Narbonensis
664;Branston;-924356.139053679;6110662.24970898;Britannia
665;Öhringen;-336411.74729156;5513460.35492245;Germania Superior
666;Cases-de-Pène;-991508.20249639;4900081.01396889;Narbonensis
667;Ulldecona;-1244185.41785847;4702528.39413336;Tarraconensis
668;Rudston;-883811.910580558;6205414.79152561;Britannia
669;Bar Hill;-1044916.54602186;6488872.32182155;Caledonia
670;Licata;-128375.193013511;4129408.71694283;Sicilia
671;Verona;-281884.656837671;5081814.22103268;Italia
672;Lancaster;-1044595.74302811;6257550.65135723;Britannia
673;Carthage;-453723.620882849;4131450.54300313;Africa Proconsularis
674;Árpás;228972.979103559;5268865.28335604;Pannonia Superior
675;Vilafranca;-1042980.27971528;4536454.60446407;Tarraconensis
676;Ferriere;-412189.564928865;5006975.72319973;Italia
677;Mülfort;-514660.579143982;5767783.84740166;Germania Inferior
678;Walldürn;-339971.551437274;5557672.62823166;Germania Superior
679;San Cataldo;270808.957074405;4473805.0265419;Italia
680;Ceilhes-et-Rocozels;-939666.01380661;5008264.03033893;Narbonensis
681;Benidorm;-1350809.23301092;4483903.34645954;Tarraconensis
682;Lezoux;-867417.061203941;5228448.42363556;Aquitania
683;Martigny;-575584.577604651;5200765.19520363;Italia
684;Saint Raphael;-652388.204906818;4907410.35018957;Narbonensis
685;Dover;-876201.319132549;5854726.91307442;Britannia
686;Eguisheim;-519537.808018849;5412448.94421802;Germania Superior
687;Sancerre;-870340.530827604;5404055.8219006;Aquitania
688;El Puig;-1336433.62794107;4604698.10969746;Tarraconensis
689;Marseille;-768368.12063224;4912623.5107282;Narbonensis
690;Daventry;-1002941.97480988;6023857.50878853;Britannia
691;Durrës;369558.450418842;4575792.01330559;Macedonia
692;Alexandrie;1336861.25748557;3462673.98986023;Aegyptus
693;Maryport;-1061609.05477613;6341000.5800728;Britannia
694;Decize;-835988.68934245;5337530.76464003;Lugdunensis
695;Emerkingen;-341987.822546083;5402446.98999934;Raetia
696;Seurre;-703680.865362381;5328353.47447067;Lugdunensis
697;Chantelle-la-Vieille;-877758.642442926;5278407.8296287;Aquitania
698;Felanitx;-1039790.28542194;4524391.73912545;Tarraconensis
699;Sarrebourg;-523914.610309244;5492439.05677688;Germania Superior
700;Palau-del-Vidre;-982324.709547521;4873899.45664379;Narbonensis
701;Revere;-276949.954706215;5036086.17556052;Italia
702;Hüfingen;-433668.702820999;5384472.28585033;Germania Superior
703;Lattes;-1253555.75364837;5495141.06674052;Aquitania
704;Populonia;-357752.303603331;4812950.29190647;Italia
705;Gigean;-969546.076774815;4924346.80438353;Narbonensis
706;Ruoms;-825421.304383794;5059133.82231147;Narbonensis
707;Porreres;-1049641.1370356;4531490.32834302;Tarraconensis
708;Ensch;-517095.797868843;5616559.68445798;Belgica
709;Forêt de la Compiègne;-811687.478851952;5628062.78873794;Belgica
710;Speyer;-412252.394376319;5539574.11720108;Germania Superior
711;Middlewich;-1052533.52007665;6153070.31036954;Britannia
712;Villeneuve-St-Germain;-860637.058167357;5566006.73840474;Lugdunensis
713;Lamta;-417136.042473151;3994477.5170122;Africa Proconsularis
714;Auterive;-1110617.44516429;5055612.02950957;Aquitania
715;Île des Embiez;-739627.775169479;4882992.05774114;Narbonensis
716;Villeneuve-sur-Yonne;-815918.350048596;5479061.6095073;Lugdunensis
717;Waldmössingen;-427823.539968923;5422294.92378887;Germania Superior
718;Derby;-997815.632356423;6132453.39907655;Britannia
719;Straubing;-117467.703923854;5448576.67997406;Raetia
720;Eynsford;-939739.406611343;5896747.19466934;Britannia
721;Salla;42231.1247970352;5233964.16047331;Noricum
722;Stolberg;-539302.3366509;5729506.61364136;Germania Inferior
723;Calella;-980363.469915892;4793984.02703558;Tarraconensis
724;Torre de la Sal;-1280858.18166517;4656647.33285703;Tarraconensis
725;East Ayrshire;-1075089.55351063;6444260.33197283;Caledonia
726;Santa Tecla;-1846689.03554504;5104822.16914016;Tarraconensis
727;Catterick;-957364.526935507;6263494.05354278;Britannia
728;Isona;-1152317.33927763;4860007.71930682;Tarraconensis
729;Port-de-Varenne;-703439.530513718;5319444.53493228;Lugdunensis
730;Dorset;-1135822.58484486;5886561.69152377;Britannia
731;Pontós;-995372.401787082;4831748.9319318;Tarraconensis
732;Eisenberg;-433655.163799789;5570354.58351206;Germania Superior
733;Gravesend;-926784.656896033;5902828.07833626;Britannia
734;Ubbergen;-536768.176069463;5851260.41641472;Germania Inferior
735;Castellón;-1302636.62248399;4644430.77148656;Tarraconensis
736;Saalburg;-1934840.73838117;4202601.76886947;Mauretania Tingitana
737;Ortaffa;-984906.461061429;4875422.14067228;Narbonensis
738;winterthur;-423805.996244209;5334232.67425314;Germania Superior
739;Rosbach von der Höhe;-373545.796513298;5644538.03444992;Germania Superior
740;Gebel Tarhuna;-166490.340733739;3197559.45960075;Africa Proconsularis
741;Sibari;110125.394611025;4409920.52292182;Italia
742;Palaminy;-1120849.52135254;4980474.01972747;Narbonensis
743;La Bastide-Pradines;-939900.018997317;5031400.97647373;Narbonensis
744;Coptos;1687834.48868421;2929704.80131974;Aegyptus
745;Krotinë;398387.567369554;4507970.26769978;Macedonia
746;Tokod;324434.501152733;5288142.37239757;Pannonia Inferior
747;Harfleur;-1000395.01080447;5695786.8543823;Lugdunensis
748;La Livinière;-990268.816781907;4962718.84708146;Narbonensis
749;Lipari;-29346.5377588989;4276919.93640474;Sicilia
750;Vaison-la-Romaine;-772081.225309178;5023857.06976782;Narbonensis
751;Pego;-1959362.40320922;4696710.46143647;Lusitania
752;Calvatone;-331087.248697911;5050521.45438132;Italia
753;Mondragone;-97673.7553342402;4576184.80909196;Italia
754;Ripatransone;-89685.7169698545;4786270.97215458;Italia
755;Conimbriga;-2028368.09806883;4878918.19949539;Lusitania
756;Porto Pi;-1538815.30314092;4654011.56997144;Tarraconensis
757;Castelnau-le-Lez;-880133.197516477;4975471.5596612;Narbonensis
758;Sardegna;-467880.39475127;4593494.76622919;Corsica et Sardinia
759;Weissenburg in Bayern;-232429.561036971;5479477.45644883;Raetia
760;Valras-Plage;-938823.092701689;4943156.90370129;Narbonensis
761;Mildenhall;-1068362.29185894;5944816.34949233;Britannia
762;Formentera;-1205341.5848801;4469269.66983729;Tarraconensis
763;Toscana;-309770.68830499;4855911.56496058;Italia
764;Békalta (Thapsus);-402898.369360682;3988409.56810592;Africa Proconsularis
765;Turrida di Sedegliano;-124254.995176014;5129051.27598594;Italia
766;Zofingen;-486219.793721228;5320624.70915462;Germania Superior
767;Camós;-1622430.94228517;4826644.40335711;Tarraconensis
768;Harrow;-968461.335747983;5933202.35387489;Britannia
769;Le Langon;-1183004.20040803;5382084.31272452;Aquitania
770;Szöny;284044.272056666;5291776.81241142;Pannonia Inferior
771;Ivrea;-526465.448393301;5119393.29300182;Italia
772;Stanici-Celina;154122.388208457;4815957.91588331;Dalmatia
773;Ambleside;-1039446.1785282;6298296.57100686;Britannia
774;Astura;-188528.115685822;4615998.66840035;Italia
775;Piacenza;-392952.478125221;5047680.34305548;Italia
776;Airola;-42065.1490584094;4566247.33422074;Italia
777;Vinkocvi;327848.861801793;5017325.65128933;Pannonia Inferior
778;Zaragoza;-1326832.63448265;4848414.49238867;Tarraconensis
779;Cecina;-314862.691458692;4903535.27284697;Italia
780;Abergavenny;-1142097.50148345;6020265.92137622;Britannia
781;Ugento;257894.951734942;4424202.08972073;Italia
782;Avallon;-785048.178372724;5403101.46404865;Lugdunensis
783;Kempten;-214306.345361506;6121993.89563246;
784;Terrassa;-1085921.37939975;4779119.33453209;Tarraconensis
785;Beauvais;-867317.793329463;5650027.83215514;Belgica
786;Villaricos;-1532612.92095509;4374771.83959137;Tarraconensis
787;Tournus;-633616.142742258;5023500.32083943;Italia
788;Bo'ness;-1015661.64444725;6484833.61278197;Caledonia
789;Beusichem, Gruelden;-576764.634267847;5872985.10959853;Germania Inferior
790;Villetelle;-871855.829629311;5557247.92255569;Lugdunensis
791;Faimingen;-280857.685388251;5433090.29442551;Raetia
792;Lussan;-830644.07048954;5025224.63155202;Narbonensis
793;Saint-Thibéry;-924828.515226642;4957534.56918716;Narbonensis
794;Northwich;-1053726.5359685;6163592.41776689;Britannia
795;Abbeville, environs;-865656.926726703;5728782.29040303;Belgica
796;Marciana;-386494.665944352;4794036.37979014;Italia
797;Puriton;-1164126.18188047;5946981.72092264;Britannia
798;Cercy;-799059.273616129;5515761.34251661;Lugdunensis
799;Calafell;-1133184.89314516;4745820.29647212;Tarraconensis
800;Heerlen;-554311.815937811;5745732.43655771;Germania Inferior
801;Benningen;-304728.940598787;5369397.55636999;Raetia
802;Castel San Pietro Terme;-249945.148780403;4959618.22848407;Italia
803;Montagnac;-917490.19612963;4965758.11000082;Narbonensis
804;Karanis;1462057.3109699;3306791.58762143;Aegyptus
805;Bingen;-438071.820689793;5617710.29637623;Germania Superior
806;Lleida;-1201383.86026213;4812790.7684162;Tarraconensis
807;Oberstimm;-201709.408618403;5439539.08444927;Raetia
808;Penrith;-1015782.25942203;6318163.80116386;Britannia
809;Raphia;1767243.78460984;3538069.7570735;Iudaea
810;Villetelle;-630811.708611095;4977176.93823233;Italia
811;Santanyi;-1044312.37185681;4511885.86467796;Tarraconensis
812;Lió;-774533.864934812;5520637.65162202;Lugdunensis
813;Marano Lagunare;-108853.107319942;5097996.18921349;Italia
814;Annaba (Hippo Regius);-669138.872332203;4163583.30859728;Africa Proconsularis
815;Daimús;-1340576.20650173;4532492.28498624;Tarraconensis
816;Honfleur;-1000498.45603183;5684945.7696147;Lugdunensis
817;Welzheim;-332862.137632384;5476255.96809373;Germania Superior
818;La Puebla de D. Fabrique;-1571998.09749124;4470773.79943307;Tarraconensis
819;Vrhnika;-19416.8319538451;5112179.62301906;Italia
820;Tiana;-1066994.63427414;4765243.93752963;Tarraconensis
821;Walheim;-365539.632065282;5496876.24993795;Germania Superior
822;Passau;-55681.1376136396;5407611.03962742;Raetia
823;Chesterford;-917531.352682112;5975391.62749441;Britannia
824;Neuhausen auf den Fildern;-362074.28664435;5458637.98284481;Germania Superior
825;Mallorca?;-1052223.17485228;4530226.28401695;Tarraconensis
826;Peyrat-la-Nonière;-947591.265582985;5277422.87183124;Aquitania
827;Echzell;-359879.684706836;5652532.12819607;Germania Superior
828;Rabat;-2107147.03984306;4135721.89691103;Mauretania Tingitana
829;Neath;-1201792.80841085;6019896.7751516;Britannia
830;Ferreira do Alentejo;-2070360.21815098;4633216.24447695;Lusitania
831;Archena;-1465811.83068532;4461800.48428925;Tarraconensis
832;El Masnou;-1062890.54745205;4764142.84866756;Tarraconensis
833;Evreux;-946208.292748295;5622721.84437026;Lugdunensis
834;Nemesvámos;262655.231848668;5216032.26699641;Pannonia Superior
835;Biella;-510322.804360865;5128129.69971832;Italia
836;Wateringen;-643443.923396435;5896823.32165153;Germania Inferior
837;Naucratis;1417865.36272127;3458170.84485246;Aegyptus
838;Laversines;-859356.597013406;5646962.38599787;Belgica
839;Stanwix;-1018514.97834214;6349564.10679358;Britannia
840;Bacchias;1471340.15122298;3310999.98545312;Aegyptus
841;Fingringhoe;-875490.558924015;5935360.10317915;Britannia
842;Troyes;-752086.919966754;5489643.88635264;Lugdunensis
843;Kösching;-196644.016293483;5450409.25544193;Raetia
844;Bonizzo;-273239.745293685;5033751.49050746;Italia
845;Banatska Palanka;526221.730432017;4965822.41188239;Moesia Superior
846;Fishtoft;-899454.913005337;6075088.6643509;Britannia
847;Schwaigern;-370184.918944023;5512641.37406881;Germania Superior
848;Qsar el Kebir (Alcazarquivir);-1984391.49448548;4223104.07427863;Mauretania Tingitana
849;Tavel;-807114.826926605;5004292.58290745;Narbonensis
850;Sardegna;-554747.741914908;4444593.48015672;Corsica et Sardinia
851;Izmir;1036133.48461109;4269491.7849874;Asia
852;Saint-Jean-Pla-de-Corts;-997739.566411754;4870244.47676696;Narbonensis
853;Dorchester;-1143952.61632069;5885245.22718696;Britannia
854;Bari;151641.506189786;4561865.24834998;Italia
855;Alt Camp;-1153782.48908744;4761375.69138179;Tarraconensis
856;Puget-sur-Argens;-658716.200149193;4912102.28997548;Narbonensis
857;Rochester;-918126.960805824;5894350.6360174;Britannia
858;Vallée du Sado;-2132214.08907876;4710134.26919286;Lusitania
859;Eincheville;-551421.33822883;5526273.64101934;Belgica
860;Unterkirchberg;-314326.9227589;5412727.56038184;Raetia
861;Parma;-343632.694169875;5016392.02048507;Italia
862;Trôo;-1010199.53154204;5492820.90125202;Lugdunensis
863;Topsham;-1215464.82997337;5905765.82493351;Britannia
864;Savoy;-634572.362086941;5130710.01579176;Italia
865;Gonnesa;-582519.002697266;4421792.9813143;Corsica et Sardinia
866;Lattes;-1207054.24924198;5657962.91649165;Lugdunensis
867;Legnano;-443475.246104953;5121315.20779489;Italia
868;Usk;-1139480.66991127;6003427.66877131;Britannia
869;Port-Vendres;-1329431.03343256;5574509.14951195;Lugdunensis
870;Vaucluse;-769830.196361908;4995363.18285515;Narbonensis
871;Bourges;-909689.839236849;5384894.42118109;Aquitania
872;Céret;-1001657.59142513;4868400.18533;Narbonensis
873;Winterton;-916940.830738789;6164127.67792221;Britannia
874;Bad Cannstatt;-364382.647815494;5472696.5638907;Germania Superior
875;Southampton;-1066016.28834151;5881839.25979855;Britannia
876;Padova;-219322.285485147;5063018.74137226;Italia
877;Modena;-118666.189548716;5106481.29198317;Italia
878;Nice;-607320.152391067;4932738.79109683;Italia
879;Kirkton;-1052099.29952862;6388424.84303726;Caledonia
880;Ascó;-1217966.54899359;4765527.49966152;Tarraconensis
881;Prestatyn;-1110482.5490777;6191932.92020591;Britannia
882;Viterbo;-233882.585619777;4734722.77440023;Italia
883;Weißenthurm;-460851.630191816;5673325.96088646;Germania Superior
884;Koblenz;-453093.464027805;5664618.53690518;Germania Superior
885;Eining;-176481.504917016;5452674.00787455;Raetia
886;Loupian;-907672.647783555;4959907.57921964;Narbonensis
887;Ile de Mogador;-2333625.28423749;4397439.04275261;
